plan_enc,zone_enc,claim_history,policy_year,heat_addon,monthly_earnings,daily_hours,veh_enc,plat_enc,disruption_days_hist,zone_factor,claim_factor,loyalty_factor,base_premium,final_premium,raw_plan,raw_risk_zone,raw_vehicle_type,raw_platform
1,0,0,2,1,31596.852199441637,6.2108237512013345,0,1,16,0.85,0.9,0.95,699.0,963.07,RAKSHAK,SAFE,two_wheeler,Swiggy
1,1,2,1,0,36899.424335098534,4.766351071341,0,1,14,1.0,1.15,1.0,699.0,1220.83,RAKSHAK,MODERATE,two_wheeler,Swiggy
2,0,2,3,0,18488.29877681015,6.180573355347316,0,3,9,0.85,1.15,0.9,999.0,1112.01,SURAKSHA,SAFE,two_wheeler,Blinkit
1,2,1,2,0,28511.171265917546,6.776366633983077,1,1,5,1.25,1.0,0.95,699.0,1106.31,RAKSHAK,HIGH,three_wheeler,Swiggy
0,1,0,2,1,23259.313464766732,10.629263673928214,2,0,16,1.0,0.9,0.95,399.0,720.89,SAATHI,MODERATE,bicycle,Zomato
2,1,0,1,0,16133.185174348624,6.727035042457905,0,0,5,1.0,0.9,1.0,999.0,1081.46,SURAKSHA,MODERATE,two_wheeler,Zomato
2,1,0,1,0,28452.274175721595,7.970210739763769,0,1,7,1.0,0.9,1.0,999.0,1200.94,SURAKSHA,MODERATE,two_wheeler,Swiggy
1,1,2,1,0,33235.48533195775,6.394183141952246,2,2,2,1.0,1.15,1.0,699.0,938.24,RAKSHAK,MODERATE,bicycle,Zepto
0,1,0,2,1,19464.732151251686,11.493505914279158,0,1,7,1.0,0.9,0.95,399.0,712.6,SAATHI,MODERATE,two_wheeler,Swiggy
1,0,0,2,0,16442.344758966632,8.254856874857314,0,0,0,0.85,0.9,0.95,699.0,653.95,RAKSHAK,SAFE,two_wheeler,Zomato
2,1,0,1,0,12858.216539802508,5.005300396892046,3,0,13,1.0,0.9,1.0,999.0,1098.08,SURAKSHA,MODERATE,ev_two_wheeler,Zomato
1,0,0,1,0,27548.72360403761,4.236673469104111,0,1,3,0.85,0.9,1.0,699.0,701.99,RAKSHAK,SAFE,two_wheeler,Swiggy
1,1,1,2,0,26828.93591384691,7.097261649067483,3,1,5,1.0,1.0,0.95,699.0,905.66,RAKSHAK,MODERATE,ev_two_wheeler,Swiggy
0,0,2,3,0,37319.45663760432,7.52697897196062,0,0,5,0.85,1.15,0.9,399.0,723.13,SAATHI,SAFE,two_wheeler,Zomato
0,1,2,1,0,22125.36879237624,10.875726223764524,0,2,16,1.0,1.15,1.0,399.0,885.95,SAATHI,MODERATE,two_wheeler,Zepto
1,2,0,1,0,33493.33543914471,5.782127011335599,3,1,2,1.25,0.9,1.0,699.0,1054.42,RAKSHAK,HIGH,ev_two_wheeler,Swiggy
1,0,2,2,1,38781.470722474354,5.005127816876771,0,0,17,0.85,1.15,0.95,699.0,1152.24,RAKSHAK,SAFE,two_wheeler,Zomato
2,1,0,1,0,18052.30717297863,7.869628866521383,3,1,1,1.0,0.9,1.0,999.0,1030.28,SURAKSHA,MODERATE,ev_two_wheeler,Swiggy
1,0,0,3,1,38517.002059437524,9.465582805479976,0,3,16,0.85,0.9,0.9,699.0,1111.42,RAKSHAK,SAFE,two_wheeler,Blinkit
0,1,0,2,0,18996.21839614227,7.490154240340714,3,1,14,1.0,0.9,0.95,399.0,647.64,SAATHI,MODERATE,ev_two_wheeler,Swiggy
1,0,1,1,0,20213.193329782283,10.363065392980943,0,3,4,0.85,1.0,1.0,699.0,894.15,RAKSHAK,SAFE,two_wheeler,Blinkit
0,0,0,1,0,23885.898486760692,10.672355329771857,2,3,19,0.85,0.9,1.0,399.0,657.98,SAATHI,SAFE,bicycle,Blinkit
1,0,1,3,0,21981.388624139312,11.83848139111484,2,2,9,0.85,1.0,0.9,699.0,778.43,RAKSHAK,SAFE,bicycle,Zepto
1,1,1,1,0,38792.32685352314,6.305399302224053,3,0,14,1.0,1.0,1.0,699.0,1075.53,RAKSHAK,MODERATE,ev_two_wheeler,Zomato
1,2,0,3,0,13004.941399215888,9.701698625652101,0,2,10,1.25,0.9,0.9,699.0,986.27,RAKSHAK,HIGH,two_wheeler,Zepto
1,0,0,1,0,13838.691860120478,4.802934437521338,1,2,7,0.85,0.9,1.0,699.0,721.5,RAKSHAK,SAFE,three_wheeler,Zepto
2,2,0,1,0,17939.609961086608,6.348362343159734,0,0,8,1.25,0.9,1.0,999.0,1386.51,SURAKSHA,HIGH,two_wheeler,Zomato
1,1,0,3,0,29266.76093652163,8.02585419083103,0,2,5,1.0,0.9,0.9,699.0,874.76,RAKSHAK,MODERATE,two_wheeler,Zepto
1,2,0,3,0,23553.35090165298,11.413982170761347,0,3,2,1.25,0.9,0.9,699.0,981.53,RAKSHAK,HIGH,two_wheeler,Blinkit
1,0,0,1,1,16070.834008664813,8.507456040076367,0,1,15,0.85,0.9,1.0,699.0,914.17,RAKSHAK,SAFE,two_wheeler,Swiggy
1,2,0,3,1,15851.799227151108,6.487077604118701,1,2,21,1.25,0.9,0.9,699.0,1208.91,RAKSHAK,HIGH,three_wheeler,Zepto
0,2,1,2,0,36540.466874946884,7.09140687877187,0,2,21,1.25,1.0,0.95,399.0,1050.51,SAATHI,HIGH,two_wheeler,Zepto
1,1,0,2,0,38215.68313474504,4.899731487690916,0,1,20,1.0,0.9,0.95,699.0,1043.61,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,1,2,2,0,24443.007556815657,11.843894735576114,0,2,14,1.0,1.15,0.95,699.0,1222.12,RAKSHAK,MODERATE,two_wheeler,Zepto
0,0,0,2,0,14147.578065223352,11.468704419329706,0,3,11,0.85,0.9,0.95,399.0,583.74,SAATHI,SAFE,two_wheeler,Blinkit
1,1,2,1,1,36661.18521281137,10.141295651326498,2,1,19,1.0,1.15,1.0,699.0,1353.69,RAKSHAK,MODERATE,bicycle,Swiggy
1,1,1,2,0,27014.930513902727,5.582677737775059,1,2,15,1.0,1.0,0.95,699.0,1057.59,RAKSHAK,MODERATE,three_wheeler,Zepto
1,2,0,1,1,39224.93916251806,8.886967535732937,0,3,14,1.25,0.9,1.0,699.0,1359.9,RAKSHAK,HIGH,two_wheeler,Blinkit
0,1,0,2,0,12895.9026185955,8.059155352440957,3,3,17,1.0,0.9,0.95,399.0,692.75,SAATHI,MODERATE,ev_two_wheeler,Blinkit
2,1,0,2,0,39822.77811375677,7.091685953190352,0,1,12,1.0,0.9,0.95,999.0,1344.71,SURAKSHA,MODERATE,two_wheeler,Swiggy
1,1,1,1,0,39041.945012223696,4.592383724911311,3,2,4,1.0,1.0,1.0,699.0,949.52,RAKSHAK,MODERATE,ev_two_wheeler,Zepto
0,2,1,3,0,26958.852234308997,11.723696600353643,0,3,11,1.25,1.0,0.9,399.0,860.8,SAATHI,HIGH,two_wheeler,Blinkit
1,0,0,1,0,30773.801067813067,11.009822410241915,3,3,19,0.85,0.9,1.0,699.0,1031.88,RAKSHAK,SAFE,ev_two_wheeler,Blinkit
1,1,0,2,0,13116.785081617296,6.645173933871269,0,0,0,1.0,0.9,0.95,699.0,718.25,RAKSHAK,MODERATE,two_wheeler,Zomato
1,0,0,2,0,31841.659543187536,7.3297574460610155,2,2,18,0.85,0.9,0.95,699.0,890.26,RAKSHAK,SAFE,bicycle,Zepto
0,1,1,2,0,19255.36291959984,6.838041369038062,1,2,8,1.0,1.0,0.95,399.0,665.53,SAATHI,MODERATE,three_wheeler,Zepto
1,0,0,3,1,28767.58651602912,6.183350779234671,0,3,5,0.85,0.9,0.9,699.0,859.27,RAKSHAK,SAFE,two_wheeler,Blinkit
1,2,1,1,0,13466.090477443411,11.94030455924382,3,1,4,1.25,1.0,1.0,699.0,1091.19,RAKSHAK,HIGH,ev_two_wheeler,Swiggy
1,2,1,2,0,30416.638211649228,10.130387024098082,0,3,14,1.25,1.0,0.95,699.0,1278.17,RAKSHAK,HIGH,two_wheeler,Blinkit
1,0,2,1,0,19875.260134703633,11.312000296074224,0,3,13,0.85,1.15,1.0,699.0,1030.94,RAKSHAK,SAFE,two_wheeler,Blinkit
2,1,0,3,0,25645.9223846018,9.075178075976677,3,3,8,1.0,0.9,0.9,999.0,1091.51,SURAKSHA,MODERATE,ev_two_wheeler,Blinkit
2,0,0,3,0,35130.29794964065,4.717130145890714,0,1,20,0.85,0.9,0.9,999.0,1125.19,SURAKSHA,SAFE,two_wheeler,Swiggy
0,0,0,2,0,31955.118849233757,5.5775415389763285,0,1,22,0.85,0.9,0.95,399.0,751.53,SAATHI,SAFE,two_wheeler,Swiggy
2,1,1,2,0,28658.318291831834,5.051324761130097,0,3,7,1.0,1.0,0.95,999.0,1215.61,SURAKSHA,MODERATE,two_wheeler,Blinkit
0,1,0,2,0,14290.929327812666,5.0193241504124275,0,0,9,1.0,0.9,0.95,399.0,549.6,SAATHI,MODERATE,two_wheeler,Zomato
1,0,1,1,0,14012.860959343434,9.548688658113335,3,1,4,0.85,1.0,1.0,699.0,758.78,RAKSHAK,SAFE,ev_two_wheeler,Swiggy
2,0,0,3,0,15148.61885053893,11.941237978021729,1,1,12,0.85,0.9,0.9,999.0,1072.33,SURAKSHA,SAFE,three_wheeler,Swiggy
0,1,0,2,0,22735.9317327894,6.145941545312463,0,0,13,1.0,0.9,0.95,399.0,642.62,SAATHI,MODERATE,two_wheeler,Zomato
1,1,0,1,0,26926.314498894466,11.767296562902118,0,2,11,1.0,0.9,1.0,699.0,1027.65,RAKSHAK,MODERATE,two_wheeler,Zepto
2,2,0,1,0,39294.61748300216,8.851411926439525,2,2,24,1.25,0.9,1.0,999.0,1592.26,SURAKSHA,HIGH,bicycle,Zepto
1,1,1,1,0,16346.199978377133,5.025796073917361,3,0,8,1.0,1.0,1.0,699.0,838.87,RAKSHAK,MODERATE,ev_two_wheeler,Zomato
1,1,0,1,0,28739.947729870815,9.701103611452645,0,2,15,1.0,0.9,1.0,699.0,1055.24,RAKSHAK,MODERATE,two_wheeler,Zepto
1,2,1,1,0,15122.657011120395,7.457243640869081,3,0,11,1.25,1.0,1.0,699.0,1094.71,RAKSHAK,HIGH,ev_two_wheeler,Zomato
1,2,0,3,0,37342.49509455581,8.663841618372121,0,3,11,1.25,0.9,0.9,699.0,1156.49,RAKSHAK,HIGH,two_wheeler,Blinkit
0,0,0,1,0,27438.1550067308,5.106103872446284,0,0,17,0.85,0.9,1.0,399.0,672.71,SAATHI,SAFE,two_wheeler,Zomato
2,2,0,2,1,26495.966253591687,4.181110587429979,0,3,12,1.25,0.9,0.95,999.0,1447.34,SURAKSHA,HIGH,two_wheeler,Blinkit
1,1,1,2,1,34277.049894945245,8.456614735795442,0,1,17,1.0,1.0,0.95,699.0,1185.39,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,1,0,1,0,23224.170686537942,6.695028361110977,0,1,19,1.0,0.9,1.0,699.0,1008.6,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,1,0,3,0,34060.71714099247,8.138737709084836,0,2,22,1.0,0.9,0.9,699.0,1124.63,RAKSHAK,MODERATE,two_wheeler,Zepto
0,1,0,1,1,35963.509513857745,8.128140347341038,0,0,7,1.0,0.9,1.0,399.0,796.02,SAATHI,MODERATE,two_wheeler,Zomato
1,2,1,1,1,22308.36073015806,6.812132999285809,2,0,3,1.25,1.0,1.0,699.0,1011.45,RAKSHAK,HIGH,bicycle,Zomato
2,0,0,2,0,27749.177178802962,11.120383278991527,0,2,12,0.85,0.9,0.95,999.0,1139.33,SURAKSHA,SAFE,two_wheeler,Zepto
2,2,0,3,0,35952.119892486175,5.329527356924094,1,0,7,1.25,0.9,0.9,999.0,1407.76,SURAKSHA,HIGH,three_wheeler,Zomato
2,2,0,2,0,21715.700922161097,9.020291919563007,0,2,24,1.25,0.9,0.95,999.0,1572.36,SURAKSHA,HIGH,two_wheeler,Zepto
1,0,0,3,0,27883.76639914,5.433334998709719,0,3,12,0.85,0.9,0.9,699.0,805.19,RAKSHAK,SAFE,two_wheeler,Blinkit
0,2,0,3,0,30691.738850012804,4.903070547934781,0,3,21,1.25,0.9,0.9,399.0,850.77,SAATHI,HIGH,two_wheeler,Blinkit
0,2,2,1,0,28817.16335349451,10.878998000562149,0,1,10,1.25,1.15,1.0,399.0,1011.7,SAATHI,HIGH,two_wheeler,Swiggy
2,0,0,2,1,38568.07020497846,8.308363537121048,0,0,24,0.85,0.9,0.95,999.0,1406.31,SURAKSHA,SAFE,two_wheeler,Zomato
1,0,1,1,0,38796.605074384395,11.310584230362101,3,3,4,0.85,1.0,1.0,699.0,1002.61,RAKSHAK,SAFE,ev_two_wheeler,Blinkit
0,2,1,2,1,28102.145205789922,5.037846021804384,0,0,7,1.25,1.0,0.95,399.0,818.03,SAATHI,HIGH,two_wheeler,Zomato
2,1,0,2,0,39990.477791591635,10.212659688358952,1,1,7,1.0,0.9,0.95,999.0,1381.76,SURAKSHA,MODERATE,three_wheeler,Swiggy
1,1,0,1,1,20092.95379825792,11.947472394956488,3,2,15,1.0,0.9,1.0,699.0,1116.61,RAKSHAK,MODERATE,ev_two_wheeler,Zepto
1,2,1,2,0,12630.469729969065,5.293986321154019,2,0,8,1.25,1.0,0.95,699.0,821.02,RAKSHAK,HIGH,bicycle,Zomato
1,1,0,1,0,30692.07545380285,6.359240928115548,0,1,8,1.0,0.9,1.0,699.0,930.08,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,1,1,2,0,21151.76131809924,7.1737529324062805,3,2,17,1.0,1.0,0.95,699.0,1008.69,RAKSHAK,MODERATE,ev_two_wheeler,Zepto
1,1,1,3,1,29393.420173132836,6.243420280466226,0,0,6,1.0,1.0,0.9,699.0,994.51,RAKSHAK,MODERATE,two_wheeler,Zomato
0,0,1,1,1,33179.45738722787,9.878454648063144,1,2,12,0.85,1.0,1.0,399.0,872.63,SAATHI,SAFE,three_wheeler,Zepto
0,1,0,2,0,21910.987994382274,11.577899801890663,3,2,13,1.0,0.9,0.95,399.0,719.8,SAATHI,MODERATE,ev_two_wheeler,Zepto
0,1,0,1,0,34268.596924311205,4.646072719538306,0,3,14,1.0,0.9,1.0,399.0,728.37,SAATHI,MODERATE,two_wheeler,Blinkit
1,0,0,3,1,29938.288642963147,6.50912879349496,0,3,1,0.85,0.9,0.9,699.0,772.64,RAKSHAK,SAFE,two_wheeler,Blinkit
0,1,2,2,0,19910.165235684457,4.743158203367243,0,2,21,1.0,1.15,0.95,399.0,763.16,SAATHI,MODERATE,two_wheeler,Zepto
1,0,1,1,1,30959.35829632324,10.01170028502251,0,0,9,0.85,1.0,1.0,699.0,1088.35,RAKSHAK,SAFE,two_wheeler,Zomato
1,1,1,1,0,18877.914670510494,6.357813573821415,0,0,23,1.0,1.0,1.0,699.0,1090.12,RAKSHAK,MODERATE,two_wheeler,Zomato
1,2,0,1,0,34145.48205997341,5.411489323361833,0,3,21,1.25,0.9,1.0,699.0,1286.66,RAKSHAK,HIGH,two_wheeler,Blinkit
1,0,0,1,0,16009.800354558243,9.699437861479577,0,0,7,0.85,0.9,1.0,699.0,767.43,RAKSHAK,SAFE,two_wheeler,Zomato
1,0,2,1,1,24103.444494341707,9.359349723765057,3,2,6,0.85,1.15,1.0,699.0,1018.04,RAKSHAK,SAFE,ev_two_wheeler,Zepto
1,1,0,1,0,17955.972258650298,5.83323349620343,0,3,4,1.0,0.9,1.0,699.0,789.38,RAKSHAK,MODERATE,two_wheeler,Blinkit
0,1,0,1,0,21178.427121979068,5.764544589095541,0,2,15,1.0,0.9,1.0,399.0,668.37,SAATHI,MODERATE,two_wheeler,Zepto
1,0,1,2,1,20266.439366405775,9.157804690727161,0,0,5,0.85,1.0,0.95,699.0,892.95,RAKSHAK,SAFE,two_wheeler,Zomato
1,1,2,3,1,31440.23978800249,5.488400262469596,2,0,13,1.0,1.15,0.9,699.0,1047.78,RAKSHAK,MODERATE,bicycle,Zomato
2,0,0,1,0,27745.83720805144,11.969584396685557,0,3,19,0.85,0.9,1.0,999.0,1278.94,SURAKSHA,SAFE,two_wheeler,Blinkit
1,2,2,1,0,38863.13650790695,10.383922249877976,0,2,15,1.25,1.15,1.0,699.0,1517.24,RAKSHAK,HIGH,two_wheeler,Zepto
2,0,0,1,1,23947.737222543576,9.229648838413684,2,3,17,0.85,0.9,1.0,999.0,1149.51,SURAKSHA,SAFE,bicycle,Blinkit
2,0,0,3,0,37254.080854602085,11.216154395916346,0,0,2,0.85,0.9,0.9,999.0,1052.18,SURAKSHA,SAFE,two_wheeler,Zomato
1,0,0,1,0,21769.65346494014,8.966432682150348,0,3,21,0.85,0.9,1.0,699.0,1021.11,RAKSHAK,SAFE,two_wheeler,Blinkit
2,2,0,2,0,21433.047825013622,6.994513266269427,3,2,5,1.25,0.9,0.95,999.0,1266.93,SURAKSHA,HIGH,ev_two_wheeler,Zepto
2,0,1,1,1,33180.30237774006,9.45959669080633,0,3,11,0.85,1.0,1.0,999.0,1323.52,SURAKSHA,SAFE,two_wheeler,Blinkit
0,0,0,2,0,16994.500054210534,7.374630420598351,0,1,20,0.85,0.9,0.95,399.0,642.31,SAATHI,SAFE,two_wheeler,Swiggy
1,2,1,2,0,29017.33552451539,6.928114822957438,0,2,1,1.25,1.0,0.95,699.0,1034.32,RAKSHAK,HIGH,two_wheeler,Zepto
2,0,0,1,0,30915.08560319824,6.5482176359197934,3,0,19,0.85,0.9,1.0,999.0,1135.83,SURAKSHA,SAFE,ev_two_wheeler,Zomato
0,2,1,1,0,24457.823541766476,9.060287349234354,0,3,10,1.25,1.0,1.0,399.0,816.76,SAATHI,HIGH,two_wheeler,Blinkit
1,1,0,1,0,13669.428221386883,6.270865993153403,0,2,19,1.0,0.9,1.0,699.0,928.7,RAKSHAK,MODERATE,two_wheeler,Zepto
1,0,0,2,0,37779.71185410798,10.139005578012874,1,3,17,0.85,0.9,0.95,699.0,1083.33,RAKSHAK,SAFE,three_wheeler,Blinkit
0,2,0,1,0,21815.992189858767,4.164780998042778,0,2,22,1.25,0.9,1.0,399.0,826.7,SAATHI,HIGH,two_wheeler,Zepto
2,0,2,1,0,32478.51747992837,9.9485449423256,0,0,4,0.85,1.15,1.0,999.0,1327.93,SURAKSHA,SAFE,two_wheeler,Zomato
1,1,0,1,0,19402.199971203125,4.047983144935701,0,3,10,1.0,0.9,1.0,699.0,803.04,RAKSHAK,MODERATE,two_wheeler,Blinkit
0,0,0,3,0,19723.528765924,6.434334868118716,0,1,12,0.85,0.9,0.9,399.0,538.91,SAATHI,SAFE,two_wheeler,Swiggy
1,1,1,2,1,16901.40376413678,10.782705754189482,0,2,5,1.0,1.0,0.95,699.0,1024.86,RAKSHAK,MODERATE,two_wheeler,Zepto
0,1,2,2,0,34880.62513704643,4.714043737719384,0,3,22,1.0,1.15,0.95,399.0,905.49,SAATHI,MODERATE,two_wheeler,Blinkit
0,1,2,1,0,27629.794821205833,5.828057164115723,3,3,0,1.0,1.15,1.0,399.0,593.54,SAATHI,MODERATE,ev_two_wheeler,Blinkit
0,0,0,2,0,13476.790837383047,9.313446574418887,0,2,22,0.85,0.9,0.95,399.0,698.64,SAATHI,SAFE,two_wheeler,Zepto
0,0,1,1,0,33661.92435118696,11.364021009068946,0,1,10,0.85,1.0,1.0,399.0,771.77,SAATHI,SAFE,two_wheeler,Swiggy
0,0,0,1,0,20327.13764841626,7.791062986753904,3,1,13,0.85,0.9,1.0,399.0,587.05,SAATHI,SAFE,ev_two_wheeler,Swiggy
1,2,0,3,0,12808.462218739842,8.42647769838611,0,1,0,1.25,0.9,0.9,699.0,792.11,RAKSHAK,HIGH,two_wheeler,Swiggy
1,1,0,1,1,26075.939025717176,7.778128374391829,0,2,6,1.0,0.9,1.0,699.0,970.17,RAKSHAK,MODERATE,two_wheeler,Zepto
1,1,0,2,0,32994.89692370016,9.405283974703512,3,3,6,1.0,0.9,0.95,699.0,890.56,RAKSHAK,MODERATE,ev_two_wheeler,Blinkit
0,2,0,1,0,20725.43839113912,8.322936077333583,0,2,5,1.25,0.9,1.0,399.0,659.34,SAATHI,HIGH,two_wheeler,Zepto
1,1,1,1,1,17026.039348148042,10.102164436301564,0,3,19,1.0,1.0,1.0,699.0,1193.77,RAKSHAK,MODERATE,two_wheeler,Blinkit
0,0,2,1,0,32508.609265450214,4.04293646382806,1,0,7,0.85,1.15,1.0,399.0,688.83,SAATHI,SAFE,three_wheeler,Zomato
0,0,0,1,0,31446.68590999614,8.291050286219491,0,0,2,0.85,0.9,1.0,399.0,619.87,SAATHI,SAFE,two_wheeler,Zomato
0,1,0,1,0,29148.6405568051,5.196050478990376,0,2,10,1.0,0.9,1.0,399.0,676.38,SAATHI,MODERATE,two_wheeler,Zepto
1,1,0,1,0,34046.73275143746,4.401011458566529,0,2,3,1.0,0.9,1.0,699.0,862.82,RAKSHAK,MODERATE,two_wheeler,Zepto
0,0,0,1,0,15488.927949344543,10.37745622726314,0,3,9,0.85,0.9,1.0,399.0,524.5,SAATHI,SAFE,two_wheeler,Blinkit
1,1,1,1,0,35862.57485984756,4.9633858094461525,0,3,23,1.0,1.0,1.0,699.0,1156.04,RAKSHAK,MODERATE,two_wheeler,Blinkit
0,1,0,1,0,39248.29220806708,5.449826313470161,1,2,9,1.0,0.9,1.0,399.0,797.87,SAATHI,MODERATE,three_wheeler,Zepto
0,1,0,3,1,20659.23728691732,6.61192235965975,0,1,2,1.0,0.9,0.9,399.0,562.02,SAATHI,MODERATE,two_wheeler,Swiggy
1,1,1,1,0,31373.897267541663,5.643669677042938,2,1,15,1.0,1.0,1.0,699.0,978.27,RAKSHAK,MODERATE,bicycle,Swiggy
1,2,1,1,0,22443.053956884556,9.712209716695243,0,2,0,1.25,1.0,1.0,699.0,1094.0,RAKSHAK,HIGH,two_wheeler,Zepto
0,2,0,1,1,14014.974815890937,6.696619919878697,0,3,16,1.25,0.9,1.0,399.0,744.54,SAATHI,HIGH,two_wheeler,Blinkit
1,0,1,1,0,21175.518919157897,6.751043408965212,0,2,8,0.85,1.0,1.0,699.0,833.61,RAKSHAK,SAFE,two_wheeler,Zepto
1,1,1,1,0,31476.947760613,9.432639043761196,0,0,2,1.0,1.0,1.0,699.0,994.93,RAKSHAK,MODERATE,two_wheeler,Zomato
0,2,0,2,1,36179.102774866864,4.185089558035371,0,2,2,1.25,0.9,0.95,399.0,758.45,SAATHI,HIGH,two_wheeler,Zepto
1,0,1,3,1,37035.1130645879,5.6331476253997295,0,2,3,0.85,1.0,0.9,699.0,913.68,RAKSHAK,SAFE,two_wheeler,Zepto
0,0,0,2,0,35640.882759377055,8.278624625920918,3,0,3,0.85,0.9,0.95,399.0,640.93,SAATHI,SAFE,ev_two_wheeler,Zomato
2,1,1,1,1,20351.383406125155,5.994222930931056,3,1,24,1.0,1.0,1.0,999.0,1450.37,SURAKSHA,MODERATE,ev_two_wheeler,Swiggy
2,2,0,3,1,24739.263462180592,4.001558898698537,0,3,17,1.25,0.9,0.9,999.0,1388.79,SURAKSHA,HIGH,two_wheeler,Blinkit
0,0,0,3,1,27301.26251638456,8.493673889972861,0,2,10,0.85,0.9,0.9,399.0,677.5,SAATHI,SAFE,two_wheeler,Zepto
1,0,2,3,0,25643.90583272565,4.659436610778989,0,1,20,0.85,1.15,0.9,699.0,1008.35,RAKSHAK,SAFE,two_wheeler,Swiggy
1,0,0,1,1,23941.763124467678,6.493663295700386,0,3,6,0.85,0.9,1.0,699.0,867.44,RAKSHAK,SAFE,two_wheeler,Blinkit
0,0,0,1,0,12890.519199347109,10.736240257216433,0,1,4,0.85,0.9,1.0,399.0,503.62,SAATHI,SAFE,two_wheeler,Swiggy
1,1,1,1,0,35442.43073280451,11.70388525075083,0,2,6,1.0,1.0,1.0,699.0,1152.82,RAKSHAK,MODERATE,two_wheeler,Zepto
2,1,0,1,1,33265.630473820784,4.592588625737937,0,1,17,1.0,0.9,1.0,999.0,1434.55,SURAKSHA,MODERATE,two_wheeler,Swiggy
1,1,1,1,0,39054.98957913256,6.047097711686898,3,1,11,1.0,1.0,1.0,699.0,1096.14,RAKSHAK,MODERATE,ev_two_wheeler,Swiggy
1,2,2,3,0,36885.75671408253,9.88387524662972,3,2,18,1.25,1.15,0.9,699.0,1410.04,RAKSHAK,HIGH,ev_two_wheeler,Zepto
1,0,0,1,0,20897.682500747353,6.090775305474688,0,2,3,0.85,0.9,1.0,699.0,739.08,RAKSHAK,SAFE,two_wheeler,Zepto
0,0,0,1,0,38053.76541254016,4.5265841435051515,0,1,19,0.85,0.9,1.0,399.0,734.65,SAATHI,SAFE,two_wheeler,Swiggy
0,1,1,1,0,28674.543476596158,11.98386106965979,3,3,4,1.0,1.0,1.0,399.0,712.51,SAATHI,MODERATE,ev_two_wheeler,Blinkit
0,1,2,2,0,18865.0271295839,11.908881939095703,0,0,4,1.0,1.15,0.95,399.0,715.63,SAATHI,MODERATE,two_wheeler,Zomato
1,1,1,1,0,38656.67976074804,9.592527302170051,0,3,14,1.0,1.0,1.0,699.0,1140.33,RAKSHAK,MODERATE,two_wheeler,Blinkit
2,1,0,2,0,30493.773936994687,4.00088185441458,0,0,1,1.0,0.9,0.95,999.0,1004.86,SURAKSHA,MODERATE,two_wheeler,Zomato
0,0,0,2,0,26345.247147548325,11.291258265105538,0,1,4,0.85,0.9,0.95,399.0,664.77,SAATHI,SAFE,two_wheeler,Swiggy
1,0,0,1,0,36938.196959328714,8.896875275250697,0,1,2,0.85,0.9,1.0,699.0,874.2,RAKSHAK,SAFE,two_wheeler,Swiggy
1,0,1,2,0,14913.001499244116,6.0211866084490815,0,1,11,0.85,1.0,0.95,699.0,766.24,RAKSHAK,SAFE,two_wheeler,Swiggy
1,0,2,1,1,37546.496962462756,11.10023244808577,0,3,4,0.85,1.15,1.0,699.0,1154.12,RAKSHAK,SAFE,two_wheeler,Blinkit
1,0,1,1,0,38962.82221308836,5.114098159106768,0,1,22,0.85,1.0,1.0,699.0,1144.27,RAKSHAK,SAFE,two_wheeler,Swiggy
2,2,0,2,0,20915.027480392666,8.497529803360727,2,2,8,1.25,0.9,0.95,999.0,1274.08,SURAKSHA,HIGH,bicycle,Zepto
0,1,0,1,0,35961.1734015461,8.543322287959235,3,2,10,1.0,0.9,1.0,399.0,755.6,SAATHI,MODERATE,ev_two_wheeler,Zepto
0,0,0,2,0,16700.885196861163,7.417772230898431,2,0,22,0.85,0.9,0.95,399.0,589.93,SAATHI,SAFE,bicycle,Zomato
1,1,0,2,0,29213.962047380996,7.182345718022499,0,0,23,1.0,0.9,0.95,699.0,1106.84,RAKSHAK,MODERATE,two_wheeler,Zomato
0,0,0,3,1,27744.925912761282,11.122870966226863,0,3,10,0.85,0.9,0.9,399.0,701.97,SAATHI,SAFE,two_wheeler,Blinkit
0,0,0,2,1,37341.877445866325,6.212222072921488,0,3,21,0.85,0.9,0.95,399.0,850.21,SAATHI,SAFE,two_wheeler,Blinkit
0,0,1,2,0,21326.121500531954,4.45967645779925,0,0,4,0.85,1.0,0.95,399.0,462.13,SAATHI,SAFE,two_wheeler,Zomato
0,1,0,1,0,28530.209412276552,9.534084246106222,0,1,17,1.0,0.9,1.0,399.0,827.75,SAATHI,MODERATE,two_wheeler,Swiggy
0,0,0,3,0,18161.11786792939,5.3344139229666805,0,1,14,0.85,0.9,0.9,399.0,537.67,SAATHI,SAFE,two_wheeler,Swiggy
0,1,2,2,0,22011.788603588935,9.522042875296965,3,2,12,1.0,1.15,0.95,399.0,790.15,SAATHI,MODERATE,ev_two_wheeler,Zepto
0,1,1,1,0,31850.625881356395,5.536398131168301,3,2,10,1.0,1.0,1.0,399.0,703.91,SAATHI,MODERATE,ev_two_wheeler,Zepto
0,1,1,1,0,19634.347368295996,8.574978036074832,3,0,11,1.0,1.0,1.0,399.0,667.79,SAATHI,MODERATE,ev_two_wheeler,Zomato
